time,scene,character,x,y,z,yaw,headX,headY,headZ,headYaw,headLocalYaw,headLocalPitch,headLocalRoll,faceDirX,faceDirY,faceDirZ,facingDir,inCombat,isSpeaking,isListener,dialogueActive,activeBody,activeFace,activeFx
53.950,"FeudalForestScene","Kagome",-1.400,0.006,1.400,1.880,-1.400,1.606,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
53.950,"FeudalForestScene","Inuyasha",0.100,-0.005,-1.800,0.000,0.100,1.775,-1.800,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,1,0,1,"SwayBody","",""
53.950,"FeudalForestScene","Yokai",0.000,0.003,-9.000,0.000,0.000,1.606,-9.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,0,1,1,"SwayBody","",""
53.967,"FeudalForestScene","Kagome",-1.400,0.006,1.400,1.880,-1.400,1.606,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
53.967,"FeudalForestScene","Inuyasha",0.100,-0.005,-1.800,0.000,0.100,1.775,-1.800,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,1,0,1,"SwayBody","",""
53.967,"FeudalForestScene","Yokai",0.000,0.003,-9.000,0.000,0.000,1.606,-9.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,0,1,1,"SwayBody","",""
53.983,"FeudalForestScene","Kagome",-1.400,0.006,1.400,1.880,-1.400,1.606,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
53.983,"FeudalForestScene","Inuyasha",0.100,-0.005,-1.800,0.000,0.100,1.775,-1.800,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,1,0,1,"SwayBody","",""
53.983,"FeudalForestScene","Yokai",0.000,0.003,-9.000,0.000,0.000,1.606,-9.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,0,1,1,"SwayBody","",""
54.000,"FeudalForestScene","Kagome",-1.400,0.006,1.400,1.880,-1.400,1.606,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
54.000,"FeudalForestScene","Inuyasha",0.100,-0.005,-1.800,0.000,0.100,1.775,-1.800,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,1,0,1,"SwayBody","",""
54.000,"FeudalForestScene","Yokai",0.000,0.003,-9.000,0.000,0.000,1.606,-9.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,0,1,1,"SwayBody","",""
54.017,"FeudalForestScene","Kagome",-1.400,0.006,1.400,1.880,-1.400,1.606,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
54.017,"FeudalForestScene","Inuyasha",0.100,-0.005,-1.800,0.000,0.100,1.775,-1.800,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,1,0,1,"SwayBody","",""
54.017,"FeudalForestScene","Yokai",0.000,0.003,-9.000,0.000,0.000,1.606,-9.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,0,1,1,"SwayBody","",""
54.033,"FeudalForestScene","Kagome",-1.400,0.006,1.400,1.880,-1.400,1.606,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
54.033,"FeudalForestScene","Inuyasha",0.100,-0.005,-1.800,0.000,0.100,1.775,-1.800,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,1,0,1,"SwayBody","",""
54.033,"FeudalForestScene","Yokai",0.000,0.003,-9.000,0.000,0.000,1.606,-9.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,0,1,1,"SwayBody","",""
54.050,"FeudalForestScene","Kagome",-1.400,0.006,1.400,1.880,-1.400,1.606,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
54.050,"FeudalForestScene","Inuyasha",0.100,-0.005,-1.800,0.000,0.100,1.775,-1.800,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,1,0,1,"SwayBody","",""
54.050,"FeudalForestScene","Yokai",0.000,0.003,-9.000,0.000,0.000,1.606,-9.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,0,1,1,"SwayBody","",""
54.067,"FeudalForestScene","Kagome",-1.400,0.006,1.400,1.880,-1.400,1.606,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
54.067,"FeudalForestScene","Inuyasha",0.100,-0.005,-1.800,0.000,0.100,1.775,-1.800,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,1,0,1,"SwayBody","",""
54.067,"FeudalForestScene","Yokai",0.000,0.003,-9.000,0.000,0.000,1.606,-9.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,0,1,1,"SwayBody","",""
54.083,"FeudalForestScene","Kagome",-1.400,0.006,1.400,1.880,-1.400,1.606,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
54.083,"FeudalForestScene","Inuyasha",0.100,-0.005,-1.800,0.000,0.100,1.775,-1.800,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,1,0,1,"SwayBody","",""
54.083,"FeudalForestScene","Yokai",0.000,0.003,-9.000,0.000,0.000,1.606,-9.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,0,1,1,"SwayBody","",""
54.100,"FeudalForestScene","Kagome",-1.400,0.006,1.400,1.880,-1.400,1.606,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
54.100,"FeudalForestScene","Inuyasha",0.100,-0.005,-1.800,0.000,0.100,1.775,-1.800,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,1,0,1,"SwayBody","",""
54.100,"FeudalForestScene","Yokai",0.000,0.003,-9.000,0.000,0.000,1.606,-9.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,0,1,1,"SwayBody","",""
54.117,"FeudalForestScene","Kagome",-1.400,0.006,1.400,1.880,-1.400,1.606,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
54.117,"FeudalForestScene","Inuyasha",0.100,-0.005,-1.800,0.000,0.100,1.775,-1.800,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,1,0,1,"SwayBody","",""
54.117,"FeudalForestScene","Yokai",0.000,0.003,-9.000,0.000,0.000,1.606,-9.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,0,1,1,"SwayBody","",""
54.133,"FeudalForestScene","Kagome",-1.400,0.006,1.400,1.880,-1.400,1.606,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
54.133,"FeudalForestScene","Inuyasha",0.100,-0.005,-1.800,0.000,0.100,1.775,-1.800,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,1,0,1,"SwayBody","",""
54.133,"FeudalForestScene","Yokai",0.000,0.003,-9.000,0.000,0.000,1.606,-9.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,0,1,1,"SwayBody","",""
54.150,"FeudalForestScene","Kagome",-1.400,0.006,1.400,1.880,-1.400,1.606,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
54.150,"FeudalForestScene","Inuyasha",0.100,-0.005,-1.800,0.000,0.100,1.775,-1.800,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,1,0,1,"SwayBody","",""
54.150,"FeudalForestScene","Yokai",0.000,0.003,-9.000,0.000,0.000,1.606,-9.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,0,1,1,"SwayBody","",""
54.167,"FeudalForestScene","Kagome",-1.400,0.006,1.400,1.880,-1.400,1.606,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
54.167,"FeudalForestScene","Inuyasha",0.100,-0.005,-1.800,0.000,0.100,1.775,-1.800,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,1,0,1,"SwayBody","",""
54.167,"FeudalForestScene","Yokai",0.000,0.003,-9.000,0.000,0.000,1.606,-9.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,0,1,1,"SwayBody","",""
54.183,"FeudalForestScene","Kagome",-1.400,0.006,1.400,1.880,-1.400,1.606,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
54.183,"FeudalForestScene","Inuyasha",0.100,-0.005,-1.800,0.000,0.100,1.775,-1.800,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,1,0,1,"SwayBody","",""
54.183,"FeudalForestScene","Yokai",0.000,0.003,-9.000,0.000,0.000,1.606,-9.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,0,1,1,"SwayBody","",""
54.200,"FeudalForestScene","Kagome",-1.400,0.006,1.400,1.880,-1.400,1.606,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
54.200,"FeudalForestScene","Inuyasha",0.100,-0.005,-1.800,0.000,0.100,1.775,-1.800,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,1,0,1,"SwayBody","",""
54.200,"FeudalForestScene","Yokai",0.000,0.003,-9.000,0.000,0.000,1.606,-9.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,0,1,1,"SwayBody","",""
54.217,"FeudalForestScene","Kagome",-1.400,0.006,1.400,1.880,-1.400,1.606,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
54.217,"FeudalForestScene","Inuyasha",0.100,-0.005,-1.800,0.000,0.100,1.775,-1.800,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,1,0,1,"SwayBody","",""
54.217,"FeudalForestScene","Yokai",0.000,0.003,-9.000,0.000,0.000,1.606,-9.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,0,1,1,"SwayBody","",""
54.233,"FeudalForestScene","Kagome",-1.400,0.006,1.400,1.880,-1.400,1.606,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
54.233,"FeudalForestScene","Inuyasha",0.100,-0.005,-1.800,0.000,0.100,1.775,-1.800,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,1,0,1,"SwayBody","",""
54.233,"FeudalForestScene","Yokai",0.000,0.003,-9.000,0.000,0.000,1.606,-9.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,0,1,1,"SwayBody","",""
54.250,"FeudalForestScene","Kagome",-1.400,0.006,1.400,1.880,-1.400,1.606,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
54.250,"FeudalForestScene","Inuyasha",0.100,-0.005,-1.800,0.000,0.100,1.775,-1.800,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,1,0,1,"SwayBody","",""
54.250,"FeudalForestScene","Yokai",0.000,0.003,-9.000,0.000,0.000,1.606,-9.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,0,1,1,"SwayBody","",""
54.267,"FeudalForestScene","Kagome",-1.400,0.006,1.400,1.880,-1.400,1.606,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
54.267,"FeudalForestScene","Inuyasha",0.100,-0.005,-1.800,0.000,0.100,1.775,-1.800,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,1,0,1,"SwayBody","",""
54.267,"FeudalForestScene","Yokai",0.000,0.003,-9.000,0.000,0.000,1.606,-9.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,0,1,1,"SwayBody","",""
54.283,"FeudalForestScene","Kagome",-1.400,0.006,1.400,1.880,-1.400,1.606,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
54.283,"FeudalForestScene","Inuyasha",0.100,-0.005,-1.800,0.000,0.100,1.775,-1.800,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,1,0,1,"SwayBody","",""
54.283,"FeudalForestScene","Yokai",0.000,0.003,-9.000,0.000,0.000,1.606,-9.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,0,1,1,"SwayBody","",""
54.300,"FeudalForestScene","Kagome",-1.400,0.006,1.400,1.880,-1.400,1.606,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
54.300,"FeudalForestScene","Inuyasha",0.100,-0.005,-1.800,0.000,0.100,1.775,-1.800,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,1,0,1,"SwayBody","",""
54.300,"FeudalForestScene","Yokai",0.000,0.003,-9.000,0.000,0.000,1.606,-9.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,0,1,1,"SwayBody","",""
54.317,"FeudalForestScene","Kagome",-1.400,0.006,1.400,1.880,-1.400,1.606,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
54.317,"FeudalForestScene","Inuyasha",0.100,-0.005,-1.800,0.000,0.100,1.775,-1.800,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,1,0,1,"SwayBody","",""
54.317,"FeudalForestScene","Yokai",0.000,0.003,-9.000,0.000,0.000,1.606,-9.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,0,1,1,"SwayBody","",""
54.333,"FeudalForestScene","Kagome",-1.400,0.006,1.400,1.880,-1.400,1.606,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
54.333,"FeudalForestScene","Inuyasha",0.100,-0.005,-1.800,0.000,0.100,1.775,-1.800,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,1,0,1,"SwayBody","",""
54.333,"FeudalForestScene","Yokai",0.000,0.003,-9.000,0.000,0.000,1.606,-9.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,0,1,1,"SwayBody","",""
54.350,"FeudalForestScene","Kagome",-1.400,0.006,1.400,1.880,-1.400,1.606,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
54.350,"FeudalForestScene","Inuyasha",0.100,-0.005,-1.800,0.000,0.100,1.775,-1.800,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,1,0,1,"SwayBody","",""
54.350,"FeudalForestScene","Yokai",0.000,0.003,-9.000,0.000,0.000,1.606,-9.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,0,1,1,"SwayBody","",""
54.367,"FeudalForestScene","Kagome",-1.400,0.006,1.400,1.880,-1.400,1.606,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
54.367,"FeudalForestScene","Inuyasha",0.100,-0.005,-1.800,0.000,0.100,1.775,-1.800,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,1,0,1,"SwayBody","",""
54.367,"FeudalForestScene","Yokai",0.000,0.003,-9.000,0.000,0.000,1.606,-9.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,0,1,1,"SwayBody","",""
54.383,"FeudalForestScene","Kagome",-1.400,0.006,1.400,1.880,-1.400,1.606,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
54.383,"FeudalForestScene","Inuyasha",0.100,-0.005,-1.800,0.000,0.100,1.775,-1.800,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,1,0,1,"SwayBody","",""
54.383,"FeudalForestScene","Yokai",0.000,0.003,-9.000,0.000,0.000,1.606,-9.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,0,1,1,"SwayBody","",""
54.400,"FeudalForestScene","Kagome",-1.400,0.006,1.400,1.880,-1.400,1.606,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
54.400,"FeudalForestScene","Inuyasha",0.100,-0.005,-1.800,0.000,0.100,1.775,-1.800,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,1,0,1,"SwayBody","",""
54.400,"FeudalForestScene","Yokai",0.000,0.003,-9.000,0.000,0.000,1.606,-9.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,0,1,1,"SwayBody","",""
54.417,"FeudalForestScene","Kagome",-1.400,0.006,1.400,1.880,-1.400,1.606,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
54.417,"FeudalForestScene","Inuyasha",0.100,-0.005,-1.800,0.000,0.100,1.775,-1.800,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,1,0,1,"SwayBody","",""
54.417,"FeudalForestScene","Yokai",0.000,0.003,-9.000,0.000,0.000,1.606,-9.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,0,1,1,"SwayBody","",""
54.433,"FeudalForestScene","Kagome",-1.400,0.006,1.400,1.880,-1.400,1.606,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
54.433,"FeudalForestScene","Inuyasha",0.100,-0.005,-1.800,0.000,0.100,1.775,-1.800,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,1,0,1,"SwayBody","",""
54.433,"FeudalForestScene","Yokai",0.000,0.003,-9.000,0.000,0.000,1.606,-9.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,0,1,1,"SwayBody","",""
54.450,"FeudalForestScene","Kagome",-1.400,0.006,1.400,1.880,-1.400,1.606,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
54.450,"FeudalForestScene","Inuyasha",0.100,-0.005,-1.800,0.000,0.100,1.775,-1.800,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,1,0,1,"SwayBody","",""
54.450,"FeudalForestScene","Yokai",0.000,0.003,-9.000,0.000,0.000,1.606,-9.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,0,1,1,"SwayBody","",""
54.467,"FeudalForestScene","Kagome",-1.400,0.006,1.400,1.880,-1.400,1.606,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
54.467,"FeudalForestScene","Inuyasha",0.100,-0.005,-1.800,0.000,0.100,1.775,-1.800,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,1,0,1,"SwayBody","",""
54.467,"FeudalForestScene","Yokai",0.000,0.003,-9.000,0.000,0.000,1.606,-9.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,0,1,1,"SwayBody","",""
54.483,"FeudalForestScene","Kagome",-1.400,0.006,1.400,1.880,-1.400,1.606,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
54.483,"FeudalForestScene","Inuyasha",0.100,-0.005,-1.800,0.000,0.100,1.775,-1.800,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,1,0,1,"SwayBody","",""
54.483,"FeudalForestScene","Yokai",0.000,0.003,-9.000,0.000,0.000,1.606,-9.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,0,1,1,"SwayBody","",""
54.500,"FeudalForestScene","Kagome",-1.400,0.006,1.400,1.880,-1.400,1.606,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
54.500,"FeudalForestScene","Inuyasha",0.100,-0.005,-1.800,0.000,0.100,1.775,-1.800,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,1,0,1,"SwayBody","",""
54.500,"FeudalForestScene","Yokai",0.000,0.003,-9.000,0.000,0.000,1.606,-9.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,0,1,1,"SwayBody","",""
54.517,"FeudalForestScene","Kagome",-1.400,0.006,1.400,1.880,-1.400,1.606,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
54.517,"FeudalForestScene","Inuyasha",0.100,-0.005,-1.800,0.000,0.100,1.775,-1.800,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,1,0,1,"SwayBody","",""
54.517,"FeudalForestScene","Yokai",0.000,0.003,-9.000,0.000,0.000,1.606,-9.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,0,1,1,"SwayBody","",""
54.533,"FeudalForestScene","Kagome",-1.400,0.006,1.400,1.880,-1.400,1.606,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
54.533,"FeudalForestScene","Inuyasha",0.100,-0.005,-1.800,0.000,0.100,1.775,-1.800,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,1,0,1,"SwayBody","",""
54.533,"FeudalForestScene","Yokai",0.000,0.003,-9.000,0.000,0.000,1.606,-9.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,0,1,1,"SwayBody","",""
54.550,"FeudalForestScene","Kagome",-1.400,0.006,1.400,1.880,-1.400,1.606,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
54.550,"FeudalForestScene","Inuyasha",0.100,-0.005,-1.800,0.000,0.100,1.775,-1.800,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,1,0,1,"SwayBody","",""
54.550,"FeudalForestScene","Yokai",0.000,0.003,-9.000,0.000,0.000,1.606,-9.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,0,1,1,"SwayBody","",""
54.567,"FeudalForestScene","Kagome",-1.400,0.006,1.400,1.880,-1.400,1.606,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
54.567,"FeudalForestScene","Inuyasha",0.100,-0.005,-1.800,0.000,0.100,1.775,-1.800,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,1,0,1,"SwayBody","",""
54.567,"FeudalForestScene","Yokai",0.000,0.003,-9.000,0.000,0.000,1.606,-9.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,0,1,1,"SwayBody","",""
54.583,"FeudalForestScene","Kagome",-1.400,0.006,1.400,1.880,-1.400,1.606,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
54.583,"FeudalForestScene","Inuyasha",0.100,-0.005,-1.800,0.000,0.100,1.775,-1.800,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,1,0,1,"SwayBody","",""
54.583,"FeudalForestScene","Yokai",0.000,0.003,-9.000,0.000,0.000,1.606,-9.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,0,1,1,"SwayBody","",""
54.600,"FeudalForestScene","Kagome",-1.400,0.006,1.400,1.880,-1.400,1.606,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
54.600,"FeudalForestScene","Inuyasha",0.100,-0.005,-1.800,0.000,0.100,1.775,-1.800,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,1,0,1,"SwayBody","",""
54.600,"FeudalForestScene","Yokai",0.000,0.003,-9.000,0.000,0.000,1.606,-9.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,0,1,1,"SwayBody","",""
54.617,"FeudalForestScene","Kagome",-1.400,0.006,1.400,1.880,-1.400,1.606,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
54.617,"FeudalForestScene","Inuyasha",0.100,-0.005,-1.800,0.000,0.100,1.775,-1.800,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,1,0,1,"SwayBody","",""
54.617,"FeudalForestScene","Yokai",0.000,0.003,-9.000,0.000,0.000,1.606,-9.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,0,1,1,"SwayBody","",""
54.633,"FeudalForestScene","Kagome",-1.400,0.006,1.400,1.880,-1.400,1.606,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
54.633,"FeudalForestScene","Inuyasha",0.100,-0.005,-1.800,0.000,0.100,1.775,-1.800,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,1,0,1,"SwayBody","",""
54.633,"FeudalForestScene","Yokai",0.000,0.003,-9.000,0.000,0.000,1.606,-9.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,0,1,1,"SwayBody","",""
54.650,"FeudalForestScene","Kagome",-1.400,0.006,1.400,1.880,-1.400,1.606,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
54.650,"FeudalForestScene","Inuyasha",0.100,-0.005,-1.800,0.000,0.100,1.775,-1.800,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,1,0,1,"SwayBody","",""
54.650,"FeudalForestScene","Yokai",0.000,0.003,-9.000,0.000,0.000,1.606,-9.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,0,1,1,"SwayBody","",""
54.667,"FeudalForestScene","Kagome",-1.400,0.006,1.400,1.880,-1.400,1.606,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
54.667,"FeudalForestScene","Inuyasha",0.100,-0.005,-1.800,0.000,0.100,1.775,-1.800,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,1,0,1,"SwayBody","",""
54.667,"FeudalForestScene","Yokai",0.000,0.003,-9.000,0.000,0.000,1.606,-9.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,0,1,1,"SwayBody","",""
54.683,"FeudalForestScene","Kagome",-1.400,0.006,1.400,1.880,-1.400,1.606,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
54.683,"FeudalForestScene","Inuyasha",0.100,-0.005,-1.800,0.000,0.100,1.775,-1.800,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,1,0,1,"SwayBody","",""
54.683,"FeudalForestScene","Yokai",0.000,0.003,-9.000,0.000,0.000,1.606,-9.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,0,1,1,"SwayBody","",""
54.700,"FeudalForestScene","Kagome",-1.400,0.006,1.400,1.880,-1.400,1.606,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
54.700,"FeudalForestScene","Inuyasha",0.100,-0.005,-1.800,0.000,0.100,1.775,-1.800,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,1,0,1,"SwayBody","",""
54.700,"FeudalForestScene","Yokai",0.000,0.003,-9.000,0.000,0.000,1.606,-9.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,0,1,1,"SwayBody","",""
54.717,"FeudalForestScene","Kagome",-1.400,0.006,1.400,1.880,-1.400,1.606,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
54.717,"FeudalForestScene","Inuyasha",0.100,-0.005,-1.800,0.000,0.100,1.775,-1.800,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,1,0,1,"SwayBody","",""
54.717,"FeudalForestScene","Yokai",0.000,0.003,-9.000,0.000,0.000,1.606,-9.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,0,0,1,1,"SwayBody","",""
54.733,"FeudalForestScene","Kagome",-1.400,0.006,1.400,1.880,-1.400,1.606,1.400,1.880,0.000,0.000,0.000,0.952,0.000,-0.305,,0,0,1,1,"SwayBody","",""
